timestamp,run_name,algo,env_id,seed,eval_episodes,is_perturbed,model_label,scenario_label,model_path,norm_stats_path,eval_raw_rewards,xml_perturb,action_noise_std,action_replace_prob,xml_body_mass_scale,xml_geom_friction_scale,xml_joint_damping_scale,mean_return,std_return,median_return,iqm_return,min_return,max_return
1775664583,eval__Walker2d-v4__ppo_cont__a1e9__action_replace_0p10__seed4__pid3500930,ppo_cont,Walker2d-v4,4,20,1,a1e9,action_replace_0p10,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__4__1774842928/ppo_alpha_a1e9.cleanrl_model,/home/users/am1015/rl_runs_alpha_grid_norm_merged_20260406/Walker2d-v4__ppo_alpha_a1e9__4__1774842928/ppo_alpha_a1e9.cleanrl_model.norm_stats.npz,1,0,0.0,0.1,1.0,1.0,1.0,709.3220006200812,278.4329022763323,707.3384527306044,692.6140086798196,351.76264522923145,1465.0575082848306
